StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-02-27 09:00:00,2020-02-27 10:00:00,2020-02-24 16:28:06,300263,隆华科技,东北证券,电话会议,隆华科技,https://www.kanzhiqiu.com/calendar/event.htm?id=28382,东北证券**电话会议**隆华科技,"<b class=""stock"">300263隆华科技</b>"
2020-02-27 09:00:00,,2020-02-26 11:06:22,300365,恒华科技,国金证券,电话会议,工业互联网系列电话会议之一：恒华科技,https://www.kanzhiqiu.com/calendar/event.htm?id=28577,国金证券**电话会议**工业互联网系列电话会议之一：恒华科技,"<b class=""stock"">300365恒华科技</b>"
2020-02-27 09:00:00,2020-02-27 10:00:00,2020-02-24 16:28:06,000970,中科三环,东北证券,电话会议,中科三环,https://www.kanzhiqiu.com/calendar/event.htm?id=28383,东北证券**电话会议**中科三环,"<b class=""stock"">000970中科三环</b>"
2020-02-27 09:00:00,,2020-02-27 08:01:22,,,国泰君安,电话会议,基建春天来临，钢结构弹性最大，央企稳健,https://www.kanzhiqiu.com/calendar/event.htm?id=28629,国泰君安**电话会议**基建春天来临，钢结构弹性最大，央企稳健,
2020-02-27 09:30:00,,2020-02-27 07:24:33,603666,亿嘉和,国盛证券,电话会议,亿嘉和最新经营情况交流,https://www.kanzhiqiu.com/calendar/event.htm?id=28617,国盛证券**电话会议**亿嘉和最新经营情况交流,"<b class=""stock"">603666亿嘉和</b>"
2020-02-27 09:30:00,,2020-02-27 08:09:47,600900,长江电力,中信建投,电话会议,长江电力,https://www.kanzhiqiu.com/calendar/event.htm?id=28633,中信建投**电话会议**长江电力,"<b class=""stock"">600900长江电力</b>"
2020-02-27 09:30:00,,2020-02-26 08:10:13,601169,北京银行,中银国际,电话会议,北京银行经营情况交流,https://www.kanzhiqiu.com/calendar/event.htm?id=28528,中银国际**电话会议**北京银行经营情况交流,"<b class=""stock"">601169北京银行</b>"
2020-02-27 10:00:00,,2020-02-24 09:29:04,,,华兴资本,电话会议,关于5G射频前端器件的格局演变,https://www.kanzhiqiu.com/calendar/event.htm?id=28296,华兴资本**电话会议**关于5G射频前端器件的格局演变,
2020-02-27 10:00:00,,2020-02-27 08:09:47,601966,玲珑轮胎,中信建投,电话会议,玲珑轮胎,https://www.kanzhiqiu.com/calendar/event.htm?id=28634,中信建投**电话会议**玲珑轮胎,"<b class=""stock"">601966玲珑轮胎</b>"
2020-02-27 10:00:00,2020-02-27 11:00:00,2020-02-26 11:24:52,300482,万孚生物,东北证券,*电话会议,万孚生物,https://www.kanzhiqiu.com/calendar/event.htm?id=28582,东北证券***电话会议**万孚生物,"<b class=""stock"">300482万孚生物</b>"
2020-02-27 10:00:00,2020-02-27 11:00:00,2020-02-26 11:24:52,002431,棕榈股份,东北证券,*电话会议,棕榈股份,https://www.kanzhiqiu.com/calendar/event.htm?id=28581,东北证券***电话会议**棕榈股份,"<b class=""stock"">002431棕榈股份</b>"
2020-02-27 10:00:00,2020-02-27 11:00:00,2020-02-26 11:24:52,002777,久远银海,东北证券,*电话会议,久远银海,https://www.kanzhiqiu.com/calendar/event.htm?id=28580,东北证券***电话会议**久远银海,"<b class=""stock"">002777久远银海</b>"
2020-02-27 10:00:00,2020-02-27 12:00:00,2020-02-24 16:28:06,002042,华孚时尚,东北证券,电话会议,华孚时尚,https://www.kanzhiqiu.com/calendar/event.htm?id=28384,东北证券**电话会议**华孚时尚,"<b class=""stock"">002042华孚时尚</b>"
2020-02-27 10:00:00,,2020-02-26 10:04:23,,,方正证券,电话会议,MCN的商业变现内容模式升级,https://www.kanzhiqiu.com/calendar/event.htm?id=28566,方正证券**电话会议**MCN的商业变现内容模式升级,
2020-02-27 10:00:00,2020-02-27 11:00:00,2020-02-24 13:35:59,000910,大亚圣象,中金公司,电话会议,家居产业链如何“抗疫”系列：大亚圣象,https://www.kanzhiqiu.com/calendar/event.htm?id=28325,中金公司**电话会议**家居产业链如何“抗疫”系列：大亚圣象,"<b class=""stock"">000910大亚圣象</b>"
2020-02-27 10:00:00,2020-02-27 11:30:00,2020-02-24 12:05:43,,,中银国际,电话会议,锂钴资源专家交流,https://www.kanzhiqiu.com/calendar/event.htm?id=28317,中银国际**电话会议**锂钴资源专家交流,
2020-02-27 10:00:00,,2020-02-27 07:25:42,600085,同仁堂,国盛证券,电话会议,同仁堂,https://www.kanzhiqiu.com/calendar/event.htm?id=28618,国盛证券**电话会议**同仁堂,"<b class=""stock"">600085同仁堂</b>"
2020-02-27 10:00:00,,2020-02-27 08:01:22,600380,健康元,国泰君安,电话会议,健康元：复工首月看影响,https://www.kanzhiqiu.com/calendar/event.htm?id=28631,国泰君安**电话会议**健康元：复工首月看影响,"<b class=""stock"">600380健康元</b>"
2020-02-27 10:00:00,,2020-02-27 08:01:22,002372,伟星新材,国泰君安,电话会议,伟星新材:研判市场,https://www.kanzhiqiu.com/calendar/event.htm?id=28630,国泰君安**电话会议**伟星新材:研判市场,"<b class=""stock"">002372伟星新材</b>"
2020-02-27 10:00:00,2020-02-27 11:00:00,2020-02-24 16:28:06,300476,胜宏科技,东北证券,电话会议,胜宏科技,https://www.kanzhiqiu.com/calendar/event.htm?id=28385,东北证券**电话会议**胜宏科技,"<b class=""stock"">300476胜宏科技</b>"
