StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-04-22 08:30:00,,2020-04-21 20:00:06,603359,东珠生态,安信证券,电话会议,东珠生态2019年年报,https://www.kanzhiqiu.com/calendar/event.htm?id=31326,安信证券**电话会议**东珠生态2019年年报,"<b class=""stock"">603359东珠生态</b>"
2020-04-22 08:40:00,2020-04-22 10:00:00,2020-04-20 15:06:20,000028,国药一致,中金公司,电话会议,国药一致：2019年业绩,https://www.kanzhiqiu.com/calendar/event.htm?id=31190,中金公司**电话会议**国药一致：2019年业绩,"<b class=""stock"">000028国药一致</b>"
2020-04-22 09:00:00,,2020-04-21 13:01:19,600170,上海建工,国信证券,电话会议,上海建工2019年报解读交流,https://www.kanzhiqiu.com/calendar/event.htm?id=31314,国信证券**电话会议**上海建工2019年报解读交流,"<b class=""stock"">600170上海建工</b>"
2020-04-22 09:00:00,2020-04-22 10:15:00,2020-04-21 11:34:28,,,方正证券,电话会议,阿里巴巴复盘深度报告,https://www.kanzhiqiu.com/calendar/event.htm?id=31312,方正证券**电话会议**阿里巴巴复盘深度报告,
2020-04-22 09:15:00,,2020-04-20 13:42:07,603898,好莱客,中金公司,电话会议,好莱客2019年业绩说明（时间更新）,https://www.kanzhiqiu.com/calendar/event.htm?id=31176,中金公司**电话会议**好莱客2019年业绩说明（时间更新）,"<b class=""stock"">603898好莱客</b>"
2020-04-22 09:30:00,2020-04-22 11:30:00,2020-04-20 11:33:44,002230,科大讯飞,长江证券,电话会议,科大讯飞2019年年报及2020年一季报业绩说明,https://www.kanzhiqiu.com/calendar/event.htm?id=31166,长江证券**电话会议**科大讯飞2019年年报及2020年一季报业绩说明,"<b class=""stock"">002230科大讯飞</b>"
2020-04-22 09:45:00,2020-04-22 11:00:00,2020-04-17 10:23:02,002391,长青股份,中金公司,电话会议,长青股份2019年报及2020年一季报业绩交流,https://www.kanzhiqiu.com/calendar/event.htm?id=31078,中金公司**电话会议**长青股份2019年报及2020年一季报业绩交流,"<b class=""stock"">002391长青股份</b>"
2020-04-22 10:00:00,,2020-04-21 20:00:06,603189,网达软件,安信证券,电话会议,网达软件,https://www.kanzhiqiu.com/calendar/event.htm?id=31327,安信证券**电话会议**网达软件,"<b class=""stock"">603189网达软件</b>"
2020-04-22 10:00:00,,2020-04-21 20:00:06,300095,华伍股份,安信证券,电话会议,华伍股份年报及一季报业绩预告解读,https://www.kanzhiqiu.com/calendar/event.htm?id=31328,安信证券**电话会议**华伍股份年报及一季报业绩预告解读,"<b class=""stock"">300095华伍股份</b>"
2020-04-22 10:00:00,,2020-04-22 08:27:23,600779,水井坊,东北证券,电话会议,水井坊专家交流,https://www.kanzhiqiu.com/calendar/event.htm?id=31334,东北证券**电话会议**水井坊专家交流,"<b class=""stock"">600779水井坊</b>"
