StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-11-11 00:00:00,2020-11-13 00:00:00,2020-11-09 08:37:07,,,兴业证券,策略会,2021年度资本市场投资策略会,https://www.kanzhiqiu.com/calendar/event.htm?id=39568,兴业证券**策略会**2021年度资本市场投资策略会,
2020-11-12 00:00:00,,2020-11-05 13:28:57,002110,三钢闽光,中泰证券,联合调研,三钢闽光,https://www.kanzhiqiu.com/calendar/event.htm?id=39509,中泰证券**联合调研**三钢闽光,"<b class=""stock"">002110三钢闽光</b>"
2020-11-12 00:00:00,2020-11-13 00:00:00,2020-11-09 17:02:18,,,华西证券,策略会,2021年资本市场,https://www.kanzhiqiu.com/calendar/event.htm?id=39595,华西证券**策略会**2021年资本市场,
2020-11-12 00:00:00,,2020-11-05 16:05:19,300122,智飞生物,国泰君安,联合调研,智飞生物,https://www.kanzhiqiu.com/calendar/event.htm?id=39523,国泰君安**联合调研**智飞生物,"<b class=""stock"">300122智飞生物</b>"
2020-11-12 00:00:00,,2020-11-05 16:05:19,300363,博腾股份,国泰君安,联合调研,博腾股份,https://www.kanzhiqiu.com/calendar/event.htm?id=39524,国泰君安**联合调研**博腾股份,"<b class=""stock"">300363博腾股份</b>"
2020-11-12 08:30:00,,2020-11-12 08:53:46,688981,中芯国际,国信证券,电话会议,中芯国际,https://www.kanzhiqiu.com/calendar/event.htm?id=39655,国信证券**电话会议**中芯国际,"<b class=""stock"">688981中芯国际</b>"
2020-11-12 09:00:00,,2020-11-05 13:25:08,,,海通证券,电话会议,澳优乳业,https://www.kanzhiqiu.com/calendar/event.htm?id=39507,海通证券**电话会议**澳优乳业,
2020-11-12 11:00:00,2020-11-12 12:00:00,2020-11-12 10:55:34,01765,希望教育,兴业证券,电话会议,希望教育,https://www.kanzhiqiu.com/calendar/event.htm?id=39690,兴业证券**电话会议**希望教育,"<b class=""stock"">01765希望教育</b>"
2020-11-12 13:30:00,,2020-11-11 17:19:21,,,海通证券,电话会议,社区团购专题,https://www.kanzhiqiu.com/calendar/event.htm?id=39653,海通证券**电话会议**社区团购专题,
2020-11-12 14:00:00,,2020-11-11 08:08:55,601577,长沙银行,国泰君安,联合调研,长沙银行董事长小范围交流,https://www.kanzhiqiu.com/calendar/event.htm?id=39616,国泰君安**联合调研**长沙银行董事长小范围交流,"<b class=""stock"">601577长沙银行</b>"
2020-11-12 15:00:00,2020-11-12 16:00:00,2020-11-12 13:30:37,06078,海吉亚医疗,兴业证券,电话会议,海吉亚医疗小范围交流,https://www.kanzhiqiu.com/calendar/event.htm?id=39707,兴业证券**电话会议**海吉亚医疗小范围交流,"<b class=""stock"">06078海吉亚医疗</b>"
2020-11-12 15:30:00,,2020-11-12 09:21:12,000301,东方盛虹,国泰君安,联合调研,东方盛虹,https://www.kanzhiqiu.com/calendar/event.htm?id=39659,国泰君安**联合调研**东方盛虹,"<b class=""stock"">000301东方盛虹</b>"
2020-11-12 16:00:00,,2020-11-10 15:49:18,02013,微盟集团,国盛证券,联合调研,微盟集团业务更新小范围交流,https://www.kanzhiqiu.com/calendar/event.htm?id=39608,国盛证券**联合调研**微盟集团业务更新小范围交流,"<b class=""stock"">02013微盟集团</b>"
2020-11-12 19:30:00,,2020-11-12 09:02:42,,,国信证券,电话会议,智慧出行的前景探讨,https://www.kanzhiqiu.com/calendar/event.htm?id=39656,国信证券**电话会议**智慧出行的前景探讨,
2020-11-12 20:00:00,,2020-11-10 10:43:22,,,国信证券,电话会议,社区团购专家交流,https://www.kanzhiqiu.com/calendar/event.htm?id=39604,国信证券**电话会议**社区团购专家交流,
2020-11-13 00:00:00,,2020-11-05 13:28:57,603663,三祥新材,中泰证券,联合调研,三祥新材,https://www.kanzhiqiu.com/calendar/event.htm?id=39510,中泰证券**联合调研**三祥新材,"<b class=""stock"">603663三祥新材</b>"
2020-11-13 00:00:00,,2020-11-12 09:02:42,603919,金徽酒,国信证券,联合调研,金徽酒投资者交流,https://www.kanzhiqiu.com/calendar/event.htm?id=39658,国信证券**联合调研**金徽酒投资者交流,"<b class=""stock"">603919金徽酒</b>"
2020-11-13 00:00:00,,2020-11-05 16:05:19,002773,康弘药业,国泰君安,联合调研,康弘药业,https://www.kanzhiqiu.com/calendar/event.htm?id=39521,国泰君安**联合调研**康弘药业,"<b class=""stock"">002773康弘药业</b>"
2020-11-13 00:00:00,,2020-11-05 16:05:19,002727,一心堂,国泰君安,联合调研,一心堂门店考察&区域座谈,https://www.kanzhiqiu.com/calendar/event.htm?id=39522,国泰君安**联合调研**一心堂门店考察&区域座谈,"<b class=""stock"">002727一心堂</b>"
2020-11-13 09:00:00,,2020-11-12 20:33:36,03323,中国建材,华泰证券,电话会议,"中国建材 (3323 HK）经营状况交流 
",https://www.kanzhiqiu.com/calendar/event.htm?id=39736,"华泰证券**电话会议**中国建材 (3323 HK）经营状况交流 
","<b class=""stock"">03323中国建材</b>"
2020-11-13 09:30:00,,2020-11-12 16:59:35,PDD,拼多多,海通证券,电话会议,拼多多,https://www.kanzhiqiu.com/calendar/event.htm?id=39733,海通证券**电话会议**拼多多,"<b class=""stock"">PDD拼多多</b>"
