StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-05-06 00:00:00,2020-05-08 00:00:00,2020-04-14 17:32:18,,,海通证券,电话会议,2020年春季上市公司（线上）交流（5月）,https://www.kanzhiqiu.com/calendar/event.htm?id=30974,海通证券**电话会议**2020年春季上市公司（线上）交流（5月）,
2020-05-06 10:00:00,,2020-05-06 09:50:54,002798,帝欧家居,申万宏源研究,电话会议,帝欧家居,https://www.kanzhiqiu.com/calendar/event.htm?id=32264,申万宏源研究**电话会议**帝欧家居,"<b class=""stock"">002798帝欧家居</b>"
2020-05-06 10:00:00,,2020-04-30 16:40:18,,,国金证券,电话会议,钢铁上市公司线上巡礼之南钢股份一季报解读,https://www.kanzhiqiu.com/calendar/event.htm?id=32220,国金证券**电话会议**钢铁上市公司线上巡礼之南钢股份一季报解读,
2020-05-06 10:00:00,,2020-05-06 08:33:37,,,中泰证券,电话会议,从中美比较看REITs对数据中心（IDC）行业影响,https://www.kanzhiqiu.com/calendar/event.htm?id=32248,中泰证券**电话会议**从中美比较看REITs对数据中心（IDC）行业影响,
2020-05-06 10:00:00,,2020-05-06 08:33:37,002030,达安基因,中泰证券,电话会议,达安基因,https://www.kanzhiqiu.com/calendar/event.htm?id=32247,中泰证券**电话会议**达安基因,"<b class=""stock"">002030达安基因</b>"
2020-05-06 10:00:00,,2020-05-06 08:33:37,300596,利安隆,中泰证券,电话会议,利安隆,https://www.kanzhiqiu.com/calendar/event.htm?id=32246,中泰证券**电话会议**利安隆,"<b class=""stock"">300596利安隆</b>"
2020-05-06 10:00:00,,2020-04-28 09:33:22,603610,麒盛科技,东吴证券,电话会议,麒盛科技年报&一季报交流,https://www.kanzhiqiu.com/calendar/event.htm?id=31723,东吴证券**电话会议**麒盛科技年报&一季报交流,"<b class=""stock"">603610麒盛科技</b>"
2020-05-06 10:00:00,,2020-05-06 08:24:40,,,太平洋,电话会议,"医疗IT专家-阿里大民生事业群负责人
",https://www.kanzhiqiu.com/calendar/event.htm?id=32245,"太平洋**电话会议**医疗IT专家-阿里大民生事业群负责人
",
2020-05-06 11:00:00,,2020-05-06 09:50:54,002918,蒙娜丽莎,申万宏源研究,电话会议,蒙娜丽莎,https://www.kanzhiqiu.com/calendar/event.htm?id=32265,申万宏源研究**电话会议**蒙娜丽莎,"<b class=""stock"">002918蒙娜丽莎</b>"
2020-05-06 13:45:00,2020-05-06 15:00:00,2020-04-30 13:35:02,601928,凤凰传媒,中金公司,电话会议,凤凰传媒2019年报及2020年一季报业绩交流,https://www.kanzhiqiu.com/calendar/event.htm?id=32218,中金公司**电话会议**凤凰传媒2019年报及2020年一季报业绩交流,"<b class=""stock"">601928凤凰传媒</b>"
2020-05-06 14:00:00,,2020-05-06 10:07:38,601330,绿色动力,华泰证券,电话会议,绿色动力一季度业绩交流,https://www.kanzhiqiu.com/calendar/event.htm?id=32268,华泰证券**电话会议**绿色动力一季度业绩交流,"<b class=""stock"">601330绿色动力</b>"
2020-05-06 14:00:00,2020-05-06 15:00:00,2020-05-06 08:43:08,601928,凤凰传媒,中金公司,电话会议,凤凰传媒2019年及2020年第一季度业绩交流,https://www.kanzhiqiu.com/calendar/event.htm?id=32251,中金公司**电话会议**凤凰传媒2019年及2020年第一季度业绩交流,"<b class=""stock"">601928凤凰传媒</b>"
2020-05-06 14:45:00,2020-05-06 16:30:00,2020-04-30 13:31:12,603056,德邦股份,中金公司,电话会议,德邦股份2019年暨1Q20业绩,https://www.kanzhiqiu.com/calendar/event.htm?id=32217,中金公司**电话会议**德邦股份2019年暨1Q20业绩,"<b class=""stock"">603056德邦股份</b>"
2020-05-06 15:00:00,,2020-05-06 09:50:54,603180,金牌厨柜,申万宏源研究,电话会议,金牌厨柜,https://www.kanzhiqiu.com/calendar/event.htm?id=32266,申万宏源研究**电话会议**金牌厨柜,"<b class=""stock"">603180金牌厨柜</b>"
2020-05-06 15:00:00,,2020-04-30 16:42:31,002791,坚朗五金,国金证券,电话会议,坚朗五金,https://www.kanzhiqiu.com/calendar/event.htm?id=32221,国金证券**电话会议**坚朗五金,"<b class=""stock"">002791坚朗五金</b>"
2020-05-06 15:00:00,,2020-05-06 13:15:13,300187,永清环保,安信证券,电话会议,永清环保,https://www.kanzhiqiu.com/calendar/event.htm?id=32289,安信证券**电话会议**永清环保,"<b class=""stock"">300187永清环保</b>"
2020-05-06 15:15:00,2020-05-06 16:30:00,2020-05-06 14:41:43,,,中金公司,电话会议,中金医药月度组合：2020年5月组合,https://www.kanzhiqiu.com/calendar/event.htm?id=32297,中金公司**电话会议**中金医药月度组合：2020年5月组合,
2020-05-06 15:30:00,,2020-05-06 10:07:38,,,华泰证券,电话会议,中原海能一季度业绩交流,https://www.kanzhiqiu.com/calendar/event.htm?id=32269,华泰证券**电话会议**中原海能一季度业绩交流,
