StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-03-11 09:00:00,2020-03-11 10:00:00,2020-03-06 15:22:29,,,申万宏源研究,电话会议,2020春季策略会-家用电器-近有忧，远无虑——新形势下家电行业发展趋势研判,https://www.kanzhiqiu.com/calendar/event.htm?id=29160,申万宏源研究**电话会议**2020春季策略会-家用电器-近有忧，远无虑——新形势下家电行业发展趋势研判,
2020-03-11 09:00:00,,2020-03-02 15:22:02,VNET,世纪互联,华兴资本,电话会议,世纪互联19财年业绩回顾及20年指引,https://www.kanzhiqiu.com/calendar/event.htm?id=28908,华兴资本**电话会议**世纪互联19财年业绩回顾及20年指引,"<b class=""stock"">VNET世纪互联</b>"
2020-03-11 09:30:00,,2020-03-11 08:06:53,,,兴业证券,电话会议,工业互联网专家（更新）,https://www.kanzhiqiu.com/calendar/event.htm?id=29379,兴业证券**电话会议**工业互联网专家（更新）,
2020-03-11 09:30:00,,2020-03-11 08:06:53,,,兴业证券,电话会议,晶圆厂专家,https://www.kanzhiqiu.com/calendar/event.htm?id=29377,兴业证券**电话会议**晶圆厂专家,
2020-03-11 09:30:00,,2020-03-11 08:06:53,,,兴业证券,电话会议,建筑轻工装配式专家,https://www.kanzhiqiu.com/calendar/event.htm?id=29376,兴业证券**电话会议**建筑轻工装配式专家,
2020-03-11 09:30:00,,2020-03-11 08:06:53,,,兴业证券,电话会议,特高压专家,https://www.kanzhiqiu.com/calendar/event.htm?id=29378,兴业证券**电话会议**特高压专家,
2020-03-11 10:00:00,,2020-03-11 08:06:53,600055,万东医疗,兴业证券,电话会议,万东医疗：经营近况交流,https://www.kanzhiqiu.com/calendar/event.htm?id=29380,兴业证券**电话会议**万东医疗：经营近况交流,"<b class=""stock"">600055万东医疗</b>"
2020-03-11 10:00:00,2020-03-11 10:50:00,2020-03-10 14:53:29,000568,泸州老窖,申万宏源研究,电话会议,泸州老窖,https://www.kanzhiqiu.com/calendar/event.htm?id=29329,申万宏源研究**电话会议**泸州老窖,"<b class=""stock"">000568泸州老窖</b>"
2020-03-11 10:00:00,2020-03-11 10:40:00,2020-03-06 15:31:30,,,申万宏源研究,电话会议,2020春季策略会-文化传媒-停课不停学下的教育信息化建设,https://www.kanzhiqiu.com/calendar/event.htm?id=29161,申万宏源研究**电话会议**2020春季策略会-文化传媒-停课不停学下的教育信息化建设,
2020-03-11 10:00:00,2020-03-11 11:00:00,2020-03-11 07:33:00,300662,科锐国际,安信证券,电话会议,科锐国际,https://www.kanzhiqiu.com/calendar/event.htm?id=29372,安信证券**电话会议**科锐国际,"<b class=""stock"">300662科锐国际</b>"
2020-03-11 10:30:00,,2020-03-11 08:06:53,300476,胜宏科技,兴业证券,电话会议,胜宏科技：经营近况交流,https://www.kanzhiqiu.com/calendar/event.htm?id=29382,兴业证券**电话会议**胜宏科技：经营近况交流,"<b class=""stock"">300476胜宏科技</b>"
2020-03-11 10:40:00,2020-03-11 12:00:00,2020-03-06 15:33:45,,,申万宏源研究,电话会议,2020春季策略会-文化传媒-新政解析@疫情之下如何应对升学准备,https://www.kanzhiqiu.com/calendar/event.htm?id=29162,申万宏源研究**电话会议**2020春季策略会-文化传媒-新政解析@疫情之下如何应对升学准备,
2020-03-11 11:00:00,,2020-03-11 10:52:27,002174,游族网络,东吴证券,电话会议,游族网络 ,https://www.kanzhiqiu.com/calendar/event.htm?id=29420,东吴证券**电话会议**游族网络 ,"<b class=""stock"">002174游族网络</b>"
2020-03-11 11:00:00,,2020-03-11 08:06:53,,,兴业证券,电话会议,水泥专家,https://www.kanzhiqiu.com/calendar/event.htm?id=29381,兴业证券**电话会议**水泥专家,
