StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-06-10 00:00:00,2020-06-12 00:00:00,2020-06-09 14:26:46,,,兴业证券,电话会议,海外地产中期策略会,https://www.kanzhiqiu.com/calendar/event.htm?id=34766,兴业证券**电话会议**海外地产中期策略会,
2020-06-11 00:00:00,,2020-06-10 10:44:14,,,东吴证券,联合调研,昆山城市建投发展公司 ,https://www.kanzhiqiu.com/calendar/event.htm?id=34877,东吴证券**联合调研**昆山城市建投发展公司 ,
2020-06-11 00:00:00,,2020-06-10 10:44:14,,,东吴证券,联合调研,地方区域银行,https://www.kanzhiqiu.com/calendar/event.htm?id=34879,东吴证券**联合调研**地方区域银行,
2020-06-11 00:00:00,,2020-06-10 10:44:14,,,东吴证券,联合调研,吴中经济技术发展集团,https://www.kanzhiqiu.com/calendar/event.htm?id=34878,东吴证券**联合调研**吴中经济技术发展集团,
2020-06-11 10:00:00,,2020-06-11 09:08:52,300456,赛微电子,海通证券,电话会议,赛微电子,https://www.kanzhiqiu.com/calendar/event.htm?id=34954,海通证券**电话会议**赛微电子,"<b class=""stock"">300456赛微电子</b>"
2020-06-11 10:00:00,,2020-06-09 16:43:44,300760,迈瑞医疗,东方证券,电话会议,迈瑞医疗,https://www.kanzhiqiu.com/calendar/event.htm?id=34783,东方证券**电话会议**迈瑞医疗,"<b class=""stock"">300760迈瑞医疗</b>"
2020-06-11 10:00:00,,2020-06-09 16:43:44,688222,成都先导,东方证券,电话会议,成都先导,https://www.kanzhiqiu.com/calendar/event.htm?id=34782,东方证券**电话会议**成都先导,"<b class=""stock"">688222成都先导</b>"
2020-06-11 10:00:00,,2020-06-09 16:43:44,000876,新希望,东方证券,电话会议,新希望,https://www.kanzhiqiu.com/calendar/event.htm?id=34781,东方证券**电话会议**新希望,"<b class=""stock"">000876新希望</b>"
2020-06-11 10:00:00,,2020-06-11 09:42:47,002074,国轩高科,东吴证券,联合调研,国轩高科,https://www.kanzhiqiu.com/calendar/event.htm?id=34967,东吴证券**联合调研**国轩高科,"<b class=""stock"">002074国轩高科</b>"
2020-06-11 10:30:00,,2020-06-11 09:42:47,002139,拓邦股份,东吴证券,联合调研,拓邦股份,https://www.kanzhiqiu.com/calendar/event.htm?id=34968,东吴证券**联合调研**拓邦股份,"<b class=""stock"">002139拓邦股份</b>"
2020-06-11 11:00:00,,2020-06-09 16:43:44,603127,昭衍新药,东方证券,电话会议,昭衍新药,https://www.kanzhiqiu.com/calendar/event.htm?id=34784,东方证券**电话会议**昭衍新药,"<b class=""stock"">603127昭衍新药</b>"
2020-06-11 13:00:00,,2020-06-11 09:10:09,300183,东软载波,海通证券,电话会议,东软载波,https://www.kanzhiqiu.com/calendar/event.htm?id=34955,海通证券**电话会议**东软载波,"<b class=""stock"">300183东软载波</b>"
2020-06-11 13:30:00,2020-06-11 14:30:00,2020-06-11 11:41:07,,,中泰证券,电话会议,光伏海外出口和招标再超预期,https://www.kanzhiqiu.com/calendar/event.htm?id=34994,中泰证券**电话会议**光伏海外出口和招标再超预期,
