StartDate,EndDate,UpdateDate,StockCode,StockName,Broker,Type,Title,URL,title_str,stock_str
2020-06-15 00:00:00,2020-07-02 00:00:00,2020-06-10 17:16:30,,,华泰证券,策略会,2020年夏季线上策略：疫情后新时代，渐进重启路,https://www.kanzhiqiu.com/calendar/event.htm?id=34905,华泰证券**策略会**2020年夏季线上策略：疫情后新时代，渐进重启路,
2020-06-15 00:00:00,2020-07-02 00:00:00,2020-06-09 14:19:51,,,华泰证券,电话会议,2020夏季线上策略会,https://www.kanzhiqiu.com/calendar/event.htm?id=34765,华泰证券**电话会议**2020夏季线上策略会,
2020-06-29 00:00:00,2020-07-02 00:00:00,2020-06-26 20:32:19,,,申万宏源研究,联合调研,6月教育板块联合调研,https://www.kanzhiqiu.com/calendar/event.htm?id=35341,申万宏源研究**联合调研**6月教育板块联合调研,
2020-06-30 00:00:00,2020-07-03 00:00:00,2020-06-24 19:49:05,,,申万宏源研究,策略会,2020中期行业线上策略会,https://www.kanzhiqiu.com/calendar/event.htm?id=35339,申万宏源研究**策略会**2020中期行业线上策略会,
2020-06-30 00:00:00,,2020-06-24 10:52:26,603995,甬金股份,中泰证券,联合调研,甬金股份,https://www.kanzhiqiu.com/calendar/event.htm?id=35327,中泰证券**联合调研**甬金股份,"<b class=""stock"">603995甬金股份</b>"
2020-06-30 08:00:00,,2020-06-30 08:04:05,300687,赛意信息,海通证券,电话会议,赛意信息,https://www.kanzhiqiu.com/calendar/event.htm?id=35422,海通证券**电话会议**赛意信息,"<b class=""stock"">300687赛意信息</b>"
2020-06-30 15:00:00,2020-06-30 17:05:00,2020-06-29 15:38:58,,,申万宏源研究,电话会议,新能源新材料专场,https://www.kanzhiqiu.com/calendar/event.htm?id=35406,申万宏源研究**电话会议**新能源新材料专场,
2020-06-30 15:10:00,,2020-06-28 09:17:33,,,国信证券,电话会议,创新器械盘点系列2-超声产业链：待时而歌，更上层楼,https://www.kanzhiqiu.com/calendar/event.htm?id=35362,国信证券**电话会议**创新器械盘点系列2-超声产业链：待时而歌，更上层楼,
2020-06-30 15:30:00,,2020-06-29 17:37:45,,,申万宏源研究,电话会议,与韩国新财富白金分析师共话中国百货的市内免税机遇 ,https://www.kanzhiqiu.com/calendar/event.htm?id=35416,申万宏源研究**电话会议**与韩国新财富白金分析师共话中国百货的市内免税机遇 ,
2020-06-30 15:30:00,,2020-06-30 09:12:02,NFH,新风医疗,海通证券,电话会议,新风医疗（和睦家）投资者交流,https://www.kanzhiqiu.com/calendar/event.htm?id=35424,海通证券**电话会议**新风医疗（和睦家）投资者交流,"<b class=""stock"">NFH新风医疗</b>"
2020-06-30 19:00:00,,2020-06-30 11:46:02,002475,立讯精密,申万宏源研究,电话会议,立讯精密,https://www.kanzhiqiu.com/calendar/event.htm?id=35428,申万宏源研究**电话会议**立讯精密,"<b class=""stock"">002475立讯精密</b>"
2020-06-30 19:30:00,,2020-06-30 16:30:47,,,国金证券,电话会议,7月策略十大金股,https://www.kanzhiqiu.com/calendar/event.htm?id=35436,国金证券**电话会议**7月策略十大金股,
2020-06-30 19:30:00,,2020-06-30 16:46:45,,,国金证券,电话会议,“电商刷单”五问——刷单GMV的目的和代价,https://www.kanzhiqiu.com/calendar/event.htm?id=35445,国金证券**电话会议**“电商刷单”五问——刷单GMV的目的和代价,
2020-06-30 19:30:00,,2020-06-30 11:46:03,,,申万宏源研究,电话会议,角度看债券的性价比,https://www.kanzhiqiu.com/calendar/event.htm?id=35429,申万宏源研究**电话会议**角度看债券的性价比,
2020-06-30 19:30:00,,2020-06-30 09:10:30,,,海通证券,电话会议,地产1H销售以及经营情况,https://www.kanzhiqiu.com/calendar/event.htm?id=35423,海通证券**电话会议**地产1H销售以及经营情况,
2020-06-30 20:00:00,,2020-06-30 15:25:40,,,国海证券,电话会议,七月十大金股,https://www.kanzhiqiu.com/calendar/event.htm?id=35433,国海证券**电话会议**七月十大金股,
2020-06-30 20:00:00,,2020-06-30 11:46:03,300393,中来股份,申万宏源研究,电话会议,中来股份,https://www.kanzhiqiu.com/calendar/event.htm?id=35430,申万宏源研究**电话会议**中来股份,"<b class=""stock"">300393中来股份</b>"
2020-07-01 10:00:00,2020-07-01 15:20:00,2020-06-29 15:38:58,,,申万宏源研究,电话会议,地产产业链专场,https://www.kanzhiqiu.com/calendar/event.htm?id=35409,申万宏源研究**电话会议**地产产业链专场,
2020-07-01 10:00:00,2020-07-01 17:00:00,2020-06-29 15:38:58,,,申万宏源研究,电话会议,TMT专场,https://www.kanzhiqiu.com/calendar/event.htm?id=35407,申万宏源研究**电话会议**TMT专场,
